 
section in r/R,0.0
2016171245.0921881,0.0,0.0,0.0,2905980.228498372,23364.516283278386
0.0,611638562.0855019,201962.52419530076,-21411896.99140446,0.0,0.0
0.0,201962.5241929397,610867537.4658993,-17251611.192977253,0.0,0.0
0.0,-21411896.9913946,-17251611.19297071,1177117840290.2275,0.0,0.0
2905980.228179971,0.0,0.0,0.0,1765019405088.9683,-534991020.33528584
23364.51643422374,0.0,0.0,0.0,-534991020.33601856,1765216476957.3965
 
section in r/R,1.0
2016171245.0921881,0.0,0.0,0.0,2905980.228498372,23364.516283278386
0.0,611638562.0855019,201962.52419530076,-21411896.99140446,0.0,0.0
0.0,201962.5241929397,610867537.4658993,-17251611.192977253,0.0,0.0
0.0,-21411896.9913946,-17251611.19297071,1177117840290.2275,0.0,0.0
2905980.228179971,0.0,0.0,0.0,1765019405088.9683,-534991020.33528584
23364.51643422374,0.0,0.0,0.0,-534991020.33601856,1765216476957.3965
